contract_version,is_synthetic,source,ingested_at,mine_code,blast_id,planned_at,executed_at,delay_hours,bench_or_level,holes_charged,explosive_kg,tonnes_broken,mean_fragmentation_cm,outcome
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143966,MOIL-BAL-01,MOIL-BAL-01-BL-00357,2024-09-11T06:00:00,2024-09-11T12:55:00.597643,6.92,L3,35,587.5,1659.6,17.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143973,MOIL-BAL-01,MOIL-BAL-01-BL-00358,2024-09-12T06:00:00,2024-09-12T06:00:00,0.0,L3,89,407.4,1190.3,18.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143979,MOIL-BAL-01,MOIL-BAL-01-BL-00359,2024-09-13T06:00:00,2024-09-13T06:00:00,0.0,L2,77,250.5,3171.1,16.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143985,MOIL-BAL-01,MOIL-BAL-01-BL-00360,2024-09-14T06:00:00,2024-09-14T06:00:00,0.0,L4,25,198.2,1833.7,15.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143991,MOIL-BAL-01,MOIL-BAL-01-BL-00361,2024-09-15T06:00:00,2024-09-15T06:00:00,0.0,L4,35,381.5,1277.8,18.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.143997,MOIL-BAL-01,MOIL-BAL-01-BL-00362,2024-09-16T06:00:00,2024-09-16T06:00:00,0.0,L3,79,581.9,997.3,26.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144003,MOIL-BAL-01,MOIL-BAL-01-BL-00363,2024-09-17T06:00:00,2024-09-17T06:00:00,0.0,L5,27,205.8,2080.4,16.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144009,MOIL-BAL-01,MOIL-BAL-01-BL-00364,2024-09-18T06:00:00,2024-09-18T06:00:00,0.0,L4,52,424.4,1765.1,22.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144015,MOIL-BAL-01,MOIL-BAL-01-BL-00365,2024-09-19T06:00:00,2024-09-19T06:00:00,0.0,L5,46,315.4,524.9,15.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144021,MOIL-BAL-01,MOIL-BAL-01-BL-00366,2024-09-20T06:00:00,2024-09-20T06:00:00,0.0,L2,18,404.2,1552.0,16.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144027,MOIL-BAL-01,MOIL-BAL-01-BL-00367,2024-09-21T06:00:00,2024-09-21T06:00:00,0.0,L2,48,162.6,1295.5,5.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144033,MOIL-BAL-01,MOIL-BAL-01-BL-00368,2024-09-22T06:00:00,2024-09-22T06:00:00,0.0,L4,35,232.7,812.6,32.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144039,MOIL-BAL-01,MOIL-BAL-01-BL-00369,2024-09-23T06:00:00,2024-09-23T06:00:00,0.0,L4,38,735.3,1490.1,21.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144045,MOIL-BAL-01,MOIL-BAL-01-BL-00370,2024-09-24T06:00:00,2024-09-24T06:00:00,0.0,L1,63,354.3,1978.1,20.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144051,MOIL-BAL-01,MOIL-BAL-01-BL-00371,2024-09-25T06:00:00,2024-09-25T06:00:00,0.0,L7,54,616.7,1089.6,11.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144057,MOIL-BAL-01,MOIL-BAL-01-BL-00372,2024-09-26T06:00:00,2024-09-26T06:00:00,0.0,L7,61,410.0,1986.7,12.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144063,MOIL-BAL-01,MOIL-BAL-01-BL-00373,2024-09-27T06:00:00,2024-09-27T06:00:00,0.0,L7,60,326.1,1399.4,14.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144069,MOIL-BAL-01,MOIL-BAL-01-BL-00374,2024-09-28T06:00:00,2024-09-28T06:00:00,0.0,L7,34,742.7,1093.9,42.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144075,MOIL-BAL-01,MOIL-BAL-01-BL-00375,2024-09-29T06:00:00,2024-09-29T06:00:00,0.0,L6,69,287.6,1066.0,25.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144081,MOIL-BAL-01,MOIL-BAL-01-BL-00376,2024-09-30T06:00:00,2024-09-30T06:00:00,0.0,L6,66,335.7,1017.1,12.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144088,MOIL-BAL-01,MOIL-BAL-01-BL-00377,2024-10-01T06:00:00,2024-10-01T16:29:08.120466,10.49,L5,20,533.6,1770.2,12.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144094,MOIL-BAL-01,MOIL-BAL-01-BL-00378,2024-10-02T06:00:00,2024-10-02T06:00:00,0.0,L8,69,992.9,2892.9,14.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144100,MOIL-BAL-01,MOIL-BAL-01-BL-00379,2024-10-03T06:00:00,2024-10-03T06:00:00,0.0,L4,18,742.7,1278.1,9.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144107,MOIL-BAL-01,MOIL-BAL-01-BL-00380,2024-10-04T06:00:00,2024-10-04T06:00:00,0.0,L1,61,299.3,2736.8,17.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144113,MOIL-BAL-01,MOIL-BAL-01-BL-00381,2024-10-05T06:00:00,2024-10-05T06:00:00,0.0,L4,59,206.2,2423.9,31.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144119,MOIL-BAL-01,MOIL-BAL-01-BL-00382,2024-10-06T06:00:00,2024-10-06T06:00:00,0.0,L5,78,469.5,1122.9,16.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144125,MOIL-BAL-01,MOIL-BAL-01-BL-00383,2024-10-07T06:00:00,2024-10-07T06:00:00,0.0,L8,56,746.0,925.2,47.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144131,MOIL-BAL-01,MOIL-BAL-01-BL-00384,2024-10-08T06:00:00,2024-10-08T06:00:00,0.0,L2,40,293.0,1815.3,18.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144137,MOIL-BAL-01,MOIL-BAL-01-BL-00385,2024-10-09T06:00:00,2024-10-09T06:00:00,0.0,L4,23,208.1,1118.9,10.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144143,MOIL-BAL-01,MOIL-BAL-01-BL-00386,2024-10-10T06:00:00,2024-10-10T06:00:00,0.0,L2,24,612.2,1303.9,16.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144149,MOIL-BAL-01,MOIL-BAL-01-BL-00387,2024-10-11T06:00:00,2024-10-11T06:00:00,0.0,L1,85,267.0,1489.4,24.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144155,MOIL-BAL-01,MOIL-BAL-01-BL-00388,2024-10-12T06:00:00,2024-10-12T06:00:00,0.0,L3,80,363.6,1723.5,28.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144163,MOIL-BAL-01,MOIL-BAL-01-BL-00389,2024-10-13T06:00:00,2024-10-13T06:00:00,0.0,L4,59,248.3,1564.0,22.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144169,MOIL-BAL-01,MOIL-BAL-01-BL-00390,2024-10-14T06:00:00,2024-10-14T06:00:00,0.0,L3,22,735.7,1033.8,27.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144175,MOIL-BAL-01,MOIL-BAL-01-BL-00391,2024-10-15T06:00:00,2024-10-15T06:00:00,0.0,L4,41,303.0,2218.7,16.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144181,MOIL-BAL-01,MOIL-BAL-01-BL-00392,2024-10-16T06:00:00,2024-10-16T13:15:13.396454,7.25,L4,47,491.6,1058.5,12.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144188,MOIL-BAL-01,MOIL-BAL-01-BL-00393,2024-10-17T06:00:00,2024-10-17T06:00:00,0.0,L1,71,337.0,1282.7,27.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144194,MOIL-BAL-01,MOIL-BAL-01-BL-00394,2024-10-18T06:00:00,2024-10-18T06:00:00,0.0,L2,59,254.7,2520.8,29.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144201,MOIL-BAL-01,MOIL-BAL-01-BL-00395,2024-10-19T06:00:00,2024-10-19T07:48:11.118077,1.8,L2,43,318.4,2302.1,24.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144207,MOIL-BAL-01,MOIL-BAL-01-BL-00396,2024-10-20T06:00:00,2024-10-20T06:00:00,0.0,L5,38,377.1,826.1,12.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144213,MOIL-BAL-01,MOIL-BAL-01-BL-00397,2024-10-21T06:00:00,2024-10-21T06:00:00,0.0,L1,57,201.5,1570.8,10.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144219,MOIL-BAL-01,MOIL-BAL-01-BL-00398,2024-10-22T06:00:00,2024-10-22T06:00:00,0.0,L7,23,264.7,1178.8,12.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144225,MOIL-BAL-01,MOIL-BAL-01-BL-00399,2024-10-23T06:00:00,2024-10-23T06:00:00,0.0,L3,58,357.2,1015.5,28.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144231,MOIL-BAL-01,MOIL-BAL-01-BL-00400,2024-10-24T06:00:00,2024-10-24T06:00:00,0.0,L7,21,196.1,793.1,16.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144237,MOIL-BAL-01,MOIL-BAL-01-BL-00401,2024-10-25T06:00:00,2024-10-25T06:00:00,0.0,L7,70,177.3,920.8,11.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144244,MOIL-BAL-01,MOIL-BAL-01-BL-00402,2024-10-26T06:00:00,2024-10-26T06:00:00,0.0,L7,81,103.3,1893.1,9.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144250,MOIL-BAL-01,MOIL-BAL-01-BL-00403,2024-10-27T06:00:00,2024-10-27T06:00:00,0.0,L1,82,580.0,308.6,20.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144256,MOIL-BAL-01,MOIL-BAL-01-BL-00404,2024-10-28T06:00:00,2024-10-28T06:00:00,0.0,L5,88,285.7,2143.7,27.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144263,MOIL-BAL-01,MOIL-BAL-01-BL-00405,2024-10-29T06:00:00,2024-10-29T06:00:00,0.0,L1,37,696.5,1523.8,28.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144269,MOIL-BAL-01,MOIL-BAL-01-BL-00406,2024-10-30T06:00:00,2024-10-30T06:00:00,0.0,L1,20,148.5,1734.5,17.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144275,MOIL-BAL-01,MOIL-BAL-01-BL-00407,2024-10-31T06:00:00,2024-10-31T06:00:00,0.0,L3,41,283.4,955.2,13.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144281,MOIL-BAL-01,MOIL-BAL-01-BL-00408,2024-11-01T06:00:00,2024-11-01T06:00:00,0.0,L5,80,171.0,2127.4,11.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144287,MOIL-BAL-01,MOIL-BAL-01-BL-00409,2024-11-02T06:00:00,2024-11-02T06:00:00,0.0,L8,75,676.3,2034.5,7.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144294,MOIL-BAL-01,MOIL-BAL-01-BL-00410,2024-11-03T06:00:00,2024-11-03T11:14:46.196804,5.25,L7,51,470.6,1469.5,19.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144300,MOIL-BAL-01,MOIL-BAL-01-BL-00411,2024-11-04T06:00:00,2024-11-04T06:00:00,0.0,L3,76,87.7,2218.8,15.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144306,MOIL-BAL-01,MOIL-BAL-01-BL-00412,2024-11-05T06:00:00,2024-11-05T06:00:00,0.0,L7,45,636.6,1522.9,15.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144312,MOIL-BAL-01,MOIL-BAL-01-BL-00413,2024-11-06T06:00:00,2024-11-06T08:24:16.905230,2.4,L3,82,236.9,1501.7,14.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144318,MOIL-BAL-01,MOIL-BAL-01-BL-00414,2024-11-07T06:00:00,2024-11-07T06:00:00,0.0,L6,82,434.0,1313.1,21.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144324,MOIL-BAL-01,MOIL-BAL-01-BL-00415,2024-11-08T06:00:00,2024-11-08T06:00:00,0.0,L6,63,399.2,1258.1,8.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144330,MOIL-BAL-01,MOIL-BAL-01-BL-00416,2024-11-09T06:00:00,2024-11-09T06:00:00,0.0,L3,73,403.0,2374.7,15.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144336,MOIL-BAL-01,MOIL-BAL-01-BL-00417,2024-11-10T06:00:00,2024-11-10T06:00:00,0.0,L2,51,385.1,1195.9,13.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144342,MOIL-BAL-01,MOIL-BAL-01-BL-00418,2024-11-11T06:00:00,2024-11-11T06:00:00,0.0,L5,28,279.6,2040.3,37.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144348,MOIL-BAL-01,MOIL-BAL-01-BL-00419,2024-11-12T06:00:00,2024-11-12T06:00:00,0.0,L6,33,789.1,1834.4,8.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144357,MOIL-BAL-01,MOIL-BAL-01-BL-00420,2024-11-13T06:00:00,2024-11-13T06:00:00,0.0,L1,50,391.6,1695.6,39.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144363,MOIL-BAL-01,MOIL-BAL-01-BL-00421,2024-11-14T06:00:00,2024-11-14T06:00:00,0.0,L2,31,229.0,893.4,24.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144369,MOIL-BAL-01,MOIL-BAL-01-BL-00422,2024-11-15T06:00:00,2024-11-15T14:46:33.693574,8.78,L3,67,264.5,629.8,18.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144375,MOIL-BAL-01,MOIL-BAL-01-BL-00423,2024-11-16T06:00:00,2024-11-16T06:00:00,0.0,L6,47,409.3,1082.1,16.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144382,MOIL-BAL-01,MOIL-BAL-01-BL-00424,2024-11-17T06:00:00,2024-11-17T17:42:45.427888,11.71,L5,72,150.8,604.7,34.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144388,MOIL-BAL-01,MOIL-BAL-01-BL-00425,2024-11-18T06:00:00,2024-11-18T06:00:00,0.0,L7,18,630.4,1549.5,23.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144394,MOIL-BAL-01,MOIL-BAL-01-BL-00426,2024-11-19T06:00:00,2024-11-19T06:00:00,0.0,L1,70,178.5,710.4,11.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144400,MOIL-BAL-01,MOIL-BAL-01-BL-00427,2024-11-20T06:00:00,2024-11-20T06:00:00,0.0,L1,82,254.2,1992.6,24.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144406,MOIL-BAL-01,MOIL-BAL-01-BL-00428,2024-11-21T06:00:00,2024-11-21T06:00:00,0.0,L5,58,422.6,1479.8,33.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144412,MOIL-BAL-01,MOIL-BAL-01-BL-00429,2024-11-22T06:00:00,2024-11-22T06:00:00,0.0,L4,72,132.0,1485.2,10.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144418,MOIL-BAL-01,MOIL-BAL-01-BL-00430,2024-11-23T06:00:00,2024-11-23T06:00:00,0.0,L7,81,330.5,1302.5,24.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144424,MOIL-BAL-01,MOIL-BAL-01-BL-00431,2024-11-24T06:00:00,2024-11-24T06:00:00,0.0,L8,77,352.5,838.3,48.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144430,MOIL-BAL-01,MOIL-BAL-01-BL-00432,2024-11-25T06:00:00,2024-11-25T06:00:00,0.0,L1,49,389.8,1229.3,16.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144436,MOIL-BAL-01,MOIL-BAL-01-BL-00433,2024-11-26T06:00:00,2024-11-26T06:00:00,0.0,L6,61,497.9,1739.8,22.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144442,MOIL-BAL-01,MOIL-BAL-01-BL-00434,2024-11-27T06:00:00,2024-11-27T06:00:00,0.0,L4,24,373.3,1032.4,29.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144448,MOIL-BAL-01,MOIL-BAL-01-BL-00435,2024-11-28T06:00:00,2024-11-28T06:00:00,0.0,L3,76,493.2,555.2,21.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144454,MOIL-BAL-01,MOIL-BAL-01-BL-00436,2024-11-29T06:00:00,2024-11-29T06:00:00,0.0,L1,56,538.5,750.0,8.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144460,MOIL-BAL-01,MOIL-BAL-01-BL-00437,2024-11-30T06:00:00,2024-11-30T06:00:00,0.0,L2,44,350.8,1140.2,13.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144466,MOIL-BAL-01,MOIL-BAL-01-BL-00438,2024-12-01T06:00:00,2024-12-01T23:09:44.469896,17.16,L4,58,488.9,1462.0,18.4,partial
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144474,MOIL-BAL-01,MOIL-BAL-01-BL-00439,2024-12-02T06:00:00,2024-12-02T06:00:00,0.0,L4,73,459.1,2715.3,13.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144480,MOIL-BAL-01,MOIL-BAL-01-BL-00440,2024-12-03T06:00:00,2024-12-03T06:00:00,0.0,L1,26,400.5,2383.9,25.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144486,MOIL-BAL-01,MOIL-BAL-01-BL-00441,2024-12-04T06:00:00,2024-12-04T06:00:00,0.0,L8,58,307.9,1587.0,11.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144492,MOIL-BAL-01,MOIL-BAL-01-BL-00442,2024-12-05T06:00:00,2024-12-05T17:52:36.713071,11.88,L5,35,304.8,1557.0,13.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144498,MOIL-BAL-01,MOIL-BAL-01-BL-00443,2024-12-06T06:00:00,2024-12-06T06:00:00,0.0,L3,59,323.5,1797.0,12.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144504,MOIL-BAL-01,MOIL-BAL-01-BL-00444,2024-12-07T06:00:00,2024-12-07T06:00:00,0.0,L3,68,404.2,771.0,17.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144510,MOIL-BAL-01,MOIL-BAL-01-BL-00445,2024-12-08T06:00:00,2024-12-08T06:00:00,0.0,L1,26,338.2,1505.9,11.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144516,MOIL-BAL-01,MOIL-BAL-01-BL-00446,2024-12-09T06:00:00,2024-12-09T06:00:00,0.0,L7,26,283.7,1852.7,14.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144522,MOIL-BAL-01,MOIL-BAL-01-BL-00447,2024-12-10T06:00:00,2024-12-10T06:00:00,0.0,L2,63,646.4,2588.5,27.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144528,MOIL-BAL-01,MOIL-BAL-01-BL-00448,2024-12-11T06:00:00,2024-12-11T06:00:00,0.0,L1,58,358.9,1773.5,6.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144534,MOIL-BAL-01,MOIL-BAL-01-BL-00449,2024-12-12T06:00:00,2024-12-12T06:00:00,0.0,L1,56,426.6,738.3,20.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144540,MOIL-BAL-01,MOIL-BAL-01-BL-00450,2024-12-13T06:00:00,2024-12-13T13:07:28.638753,7.12,L1,23,216.8,1031.8,12.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144548,MOIL-BAL-01,MOIL-BAL-01-BL-00451,2024-12-14T06:00:00,2024-12-14T06:00:00,0.0,L7,45,119.0,1970.1,24.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144555,MOIL-BAL-01,MOIL-BAL-01-BL-00452,2024-12-15T06:00:00,2024-12-15T06:00:00,0.0,L7,69,862.5,2108.3,7.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144562,MOIL-BAL-01,MOIL-BAL-01-BL-00453,2024-12-16T06:00:00,2024-12-16T06:00:00,0.0,L8,78,880.3,1118.6,20.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144568,MOIL-BAL-01,MOIL-BAL-01-BL-00454,2024-12-17T06:00:00,2024-12-17T06:00:00,0.0,L8,42,721.3,2388.5,18.3,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144574,MOIL-BAL-01,MOIL-BAL-01-BL-00455,2024-12-18T06:00:00,2024-12-18T06:00:00,0.0,L3,31,312.7,1625.1,22.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144580,MOIL-BAL-01,MOIL-BAL-01-BL-00456,2024-12-19T06:00:00,2024-12-19T06:00:00,0.0,L2,62,407.5,454.3,19.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144586,MOIL-BAL-01,MOIL-BAL-01-BL-00457,2024-12-20T06:00:00,2024-12-20T06:00:00,0.0,L8,49,763.3,786.0,8.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144592,MOIL-BAL-01,MOIL-BAL-01-BL-00458,2024-12-21T06:00:00,2024-12-21T06:00:00,0.0,L8,84,102.9,989.0,18.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144598,MOIL-BAL-01,MOIL-BAL-01-BL-00459,2024-12-22T06:00:00,2024-12-22T06:00:00,0.0,L5,78,348.0,1485.7,11.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144605,MOIL-BAL-01,MOIL-BAL-01-BL-00460,2024-12-23T06:00:00,2024-12-23T06:00:00,0.0,L4,25,488.2,1134.7,4.4,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144612,MOIL-BAL-01,MOIL-BAL-01-BL-00461,2024-12-24T06:00:00,2024-12-24T06:00:00,0.0,L3,72,254.5,834.3,24.0,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144617,MOIL-BAL-01,MOIL-BAL-01-BL-00462,2024-12-25T06:00:00,2024-12-25T06:00:00,0.0,L4,37,245.4,1058.7,7.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144623,MOIL-BAL-01,MOIL-BAL-01-BL-00463,2024-12-26T06:00:00,2024-12-26T06:00:00,0.0,L7,69,362.4,2276.7,28.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144629,MOIL-BAL-01,MOIL-BAL-01-BL-00464,2024-12-27T06:00:00,2024-12-27T06:00:00,0.0,L3,53,336.3,790.2,15.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144636,MOIL-BAL-01,MOIL-BAL-01-BL-00465,2024-12-28T06:00:00,2024-12-28T06:00:00,0.0,L6,22,326.9,2046.7,15.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144642,MOIL-BAL-01,MOIL-BAL-01-BL-00466,2024-12-29T06:00:00,2024-12-29T06:00:00,0.0,L4,35,181.8,1454.0,21.2,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144649,MOIL-BAL-01,MOIL-BAL-01-BL-00467,2024-12-30T06:00:00,2024-12-30T06:00:00,0.0,L6,48,80.8,843.1,22.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144655,MOIL-BAL-01,MOIL-BAL-01-BL-00468,2024-12-31T06:00:00,2024-12-31T06:00:00,0.0,L8,64,258.9,1386.8,31.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144661,MOIL-BAL-01,MOIL-BAL-01-BL-00469,2025-01-01T06:00:00,2025-01-01T06:00:00,0.0,L8,50,336.4,2152.6,23.9,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144668,MOIL-BAL-01,MOIL-BAL-01-BL-00470,2025-01-02T06:00:00,2025-01-02T06:00:00,0.0,L2,89,91.8,790.2,21.7,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144674,MOIL-BAL-01,MOIL-BAL-01-BL-00471,2025-01-03T06:00:00,2025-01-03T06:00:00,0.0,L2,81,328.0,874.9,12.5,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144679,MOIL-BAL-01,MOIL-BAL-01-BL-00472,2025-01-04T06:00:00,2025-01-04T06:00:00,0.0,L4,71,666.7,1629.2,19.6,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144685,MOIL-BAL-01,MOIL-BAL-01-BL-00473,2025-01-05T06:00:00,2025-01-05T06:00:00,0.0,L5,64,241.2,1440.8,22.1,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144692,MOIL-BAL-01,MOIL-BAL-01-BL-00474,2025-01-06T06:00:00,2025-01-06T06:00:00,0.0,L1,58,123.5,1270.2,11.8,success
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T11:28:20.144698,MOIL-BAL-01,MOIL-BAL-01-BL-00475,2025-01-07T06:00:00,2025-01-07T18:59:17.682389,12.99,L3,88,238.1,1958.7,30.3,partial
